unique_id,ds,Naive,SeasonalNaive,AutoETS,NBEATS,NHITS,LGBMRegressor
hotel_56,2023-07-27,0.9583333333333334,0.8666666666666667,0.9464530711739031,0.96904075,0.95389646,0.9309450573248627
hotel_56,2023-07-28,0.9583333333333334,0.9583333333333334,0.9756082297946995,0.9601535,0.96621674,0.9463036460033118
hotel_63,2023-07-01,0.8666666666666667,0.84,0.9803791992927995,0.87820315,0.8391539,0.888765962083027
hotel_63,2023-07-02,0.8666666666666667,0.6311111111111111,0.6876373033360524,0.70216113,0.74908626,0.6414449153991194
hotel_63,2023-07-03,0.8666666666666667,0.8444444444444444,0.6973042213002638,0.7273707,0.7373473,0.711647542459578
hotel_63,2023-07-04,0.8666666666666667,0.8844444444444445,0.7684167563084241,0.7683428,0.73122144,0.775216220402073
hotel_63,2023-07-05,0.8666666666666667,0.8266666666666667,0.7828406068386752,0.791251,0.7546241,0.8066832695005314
hotel_63,2023-07-06,0.8666666666666667,0.8844444444444445,0.7880687369130603,0.8072766,0.79908204,0.8245729341837632
hotel_63,2023-07-07,0.8666666666666667,0.8666666666666667,0.9294303771007073,0.875854,0.8474363,0.8831999125125773
hotel_63,2023-07-08,0.8666666666666667,0.84,0.9803791992927995,0.87146246,0.80229056,0.9061360366677169
hotel_63,2023-07-09,0.8666666666666667,0.6311111111111111,0.6876373033360524,0.7480357,0.7349646,0.6709066492743857
hotel_63,2023-07-10,0.8666666666666667,0.8444444444444444,0.6973042213002638,0.7201202,0.7495172,0.7648040031625235
hotel_63,2023-07-11,0.8666666666666667,0.8844444444444445,0.7684167563084241,0.780684,0.746066,0.8172864615165817
hotel_63,2023-07-12,0.8666666666666667,0.8266666666666667,0.7828406068386752,0.7651814,0.7492829,0.8173688842178983
hotel_63,2023-07-13,0.8666666666666667,0.8844444444444445,0.7880687369130603,0.79973197,0.8038971,0.8069346417846461
hotel_63,2023-07-14,0.8666666666666667,0.8666666666666667,0.9294303771007073,0.88896185,0.8429184,0.872952407005225
hotel_63,2023-07-15,0.8666666666666667,0.84,0.9803791992927995,0.85284346,0.8020805,0.9051091599989791
hotel_63,2023-07-16,0.8666666666666667,0.6311111111111111,0.6876373033360524,0.73316777,0.7528326,0.6626666823444783
hotel_63,2023-07-17,0.8666666666666667,0.8444444444444444,0.6973042213002638,0.7036524,0.7198994,0.7101582386617565
hotel_63,2023-07-18,0.8666666666666667,0.8844444444444445,0.7684167563084241,0.7706612,0.7470083,0.7658718524296243
hotel_63,2023-07-19,0.8666666666666667,0.8266666666666667,0.7828406068386752,0.7814427,0.76420164,0.7788513203592137
hotel_63,2023-07-20,0.8666666666666667,0.8844444444444445,0.7880687369130603,0.79830444,0.8127152,0.7905896129765503
hotel_63,2023-07-21,0.8666666666666667,0.8666666666666667,0.9294303771007073,0.86554646,0.8423133,0.8710152309016862
