unique_id,ds,cutoff,y,Naive,SeasonalNaive,AutoETS,NBEATS,NHITS,LGBMRegressor
hotel_0,2023-04-08,2023-04-07,0.5308641975308642,0.9629629629629629,0.9876543209876543,1.036886101445155,0.9647044,0.95258677,0.9832415040777487
hotel_0,2023-04-09,2023-04-07,0.3333333333333333,0.9629629629629629,0.9753086419753086,0.8304224216698672,0.8629445,0.9005855,0.8610367727835988
hotel_0,2023-04-10,2023-04-07,0.4074074074074074,0.9629629629629629,0.9876543209876543,0.8515722598070342,0.899758,0.9008723,0.9076539245092843
hotel_0,2023-04-11,2023-04-07,0.5061728395061729,0.9629629629629629,0.9876543209876543,0.8710972858172741,0.92272556,0.9039215,0.9278698995078454
hotel_0,2023-04-12,2023-04-07,0.4444444444444444,0.9629629629629629,0.9876543209876543,0.8706633841924205,0.9585583,0.9157099,0.9312036215399802
hotel_0,2023-04-13,2023-04-07,0.4567901234567901,0.9629629629629629,0.9876543209876543,0.9058814938877284,0.9783513,0.9287273,0.9316805917631038
hotel_0,2023-04-14,2023-04-07,0.7654320987654321,0.9629629629629629,0.9629629629629629,1.0086162084186356,0.9983158,0.9598269,0.9495975276753018
hotel_0,2023-04-15,2023-04-07,0.7654320987654321,0.9629629629629629,0.9876543209876543,1.036886101445155,0.95425725,0.93094665,0.9773410719365611
hotel_0,2023-04-16,2023-04-07,0.4074074074074074,0.9629629629629629,0.9753086419753086,0.8304224216698672,0.8306147,0.88456416,0.8909367352474447
hotel_0,2023-04-17,2023-04-07,0.35802469135802467,0.9629629629629629,0.9876543209876543,0.8515722598070342,0.86691195,0.89531916,0.9177798410797315
hotel_0,2023-04-18,2023-04-07,0.7160493827160493,0.9629629629629629,0.9876543209876543,0.8710972858172741,0.9255941,0.89473045,0.9328754396448687
hotel_0,2023-04-19,2023-04-07,0.6172839506172839,0.9629629629629629,0.9876543209876543,0.8706633841924205,0.9513259,0.90262645,0.9365316131307523
hotel_0,2023-04-20,2023-04-07,0.7407407407407407,0.9629629629629629,0.9876543209876543,0.9058814938877284,0.9599544,0.9280782,0.9358127957953841
hotel_0,2023-04-21,2023-04-07,0.7283950617283951,0.9629629629629629,0.9629629629629629,1.0086162084186356,0.99149245,0.95355034,0.9387800540008436
hotel_0,2023-04-22,2023-04-07,0.9629629629629629,0.9629629629629629,0.9876543209876543,1.036886101445155,0.940107,0.9257866,0.96212010704574
hotel_0,2023-04-23,2023-04-07,0.5185185185185185,0.9629629629629629,0.9753086419753086,0.8304224216698672,0.8254454,0.883923,0.8921474083224311
hotel_0,2023-04-24,2023-04-07,0.5925925925925926,0.9629629629629629,0.9876543209876543,0.8515722598070342,0.85143316,0.8797808,0.9163313788652999
hotel_0,2023-04-25,2023-04-07,0.8148148148148148,0.9629629629629629,0.9876543209876543,0.8710972858172741,0.9314062,0.897707,0.9217303299741831
hotel_0,2023-04-26,2023-04-07,0.5432098765432098,0.9629629629629629,0.9876543209876543,0.8706633841924205,0.95677894,0.90777385,0.9147295513986958
hotel_0,2023-04-27,2023-04-07,0.7407407407407407,0.9629629629629629,0.9876543209876543,0.9058814938877284,0.9675962,0.9339765,0.8927684454352993
hotel_0,2023-04-28,2023-04-07,0.8765432098765432,0.9629629629629629,0.9629629629629629,1.0086162084186356,0.9905533,0.96039814,0.909914625826314
hotel_0,2023-04-29,2023-04-07,0.7160493827160493,0.9629629629629629,0.9876543209876543,1.036886101445155,0.95576215,0.9358658,0.9228675603825751
hotel_0,2023-04-30,2023-04-07,0.5185185185185185,0.9629629629629629,0.9753086419753086,0.8304224216698672,0.8711184,0.89532834,0.8580345298682466
